userid,textid
798278570510585857,96778
294179734,95235
1480215209394458630,96779
1465399445252722695,96671
1501200822218153989,96780
430405228,91616
1462843363984564226,96781
1203717166358519809,89336
1408531498773495835,96014
1496666627739426821,96782
220113908,94849
1314432391050604546,84081
3230982326,96046
2445496410,95503
437457215,96783
780372000166608896,90125
1497389988111167489,96784
2733278950,90567
1186160578806665217,96509
2377727330,96785
1424745239424688128,95066
3030533474,96786
764018794356285441,90146
784112149,96787
1158612522234241030,96788
1278549866042363905,96789
910275034115198976,94849
87629219,96790
75730979,96791
349968009,96792
1310746694,94767
1497302790657515521,96793
1233476188296941569,96794
1274893046564425729,94723
1077825853,96795
2459861875,96796
3329749785,96797
68637042,96798
2199291502,91168
263742575,91311
1102528706222841856,90224
1499887903752790017,96799
1056552360909160448,96800
65372444,89687
119590590,96801
798222059834867712,96802
1449057070800572418,91504
1243823310057754632,96803
1342942539872043008,96804
24039597,96805
1178751075479937024,96806
826564332,95559
1723220658,89531
1433037325681012744,96807
1502509448148893696,77595
2745361231,93736
442437582,96808
402562981,95418
1498905011849687040,96809
727514892882812929,89514
818443335509671938,96810
1154233993,96811
4877494193,96812
1000846075857719298,95008
21154625,96813
1392883982103105552,95242
776311372699361280,90324
319619581,89357
885800392512208896,96814
1362578567557701635,96815
947202944935518208,96816
1356159634210312195,94928
1449276100119519233,94885
2175043487,96817
1344377489750110209,96818
1271074279615008773,96819
718982952,89572
251543087,96820
1412824886494613511,91128
1498338400818307074,96821
450930325,89428
894923075992551424,96822
362858045,96823
1282648416762437638,96824
91865200,90730
42606652,96825
31440972,94644
1497616213962379270,96826
1375543444609847298,96827
19586465,96828
959909651683905541,96829
3401476786,96830
1264298144688246784,96082
968068747335536640,94754
888535613208760321,96745
887007541607055360,96831
1425806334835007493,94827
1412527359656349700,96832
2663586780,96833
60097909,96834
1423075042569728005,96835
2479037011,96836
1383905040,89530
801549158,96837
413274241,96838
822081943474999296,89355
522528607,94867
776730575436673024,96839
1424029160,95328
112701599,96840
1337914453031931904,94734
1502416369706491911,64161
15209694,96841
1502706718517694465,93681
1060997238967726080,90307
1499298656649949184,94798
266288746,96842
1396217157747347458,96843
38820327,94720
856760586,96844
995478709,95332
1431135113522331649,94679
1500122105781923846,96845
1301464934006620160,89687
1167386694108241920,96846
37851876,96847
1274175244916277248,96848
1126224576873213953,95536
3289887315,96849
2743810270,94714
2782955971,96850
942742227926835201,96851
1097846204657033216,94686
537265458,95536
1499177662174179328,96852
55382035,96853
268854656,96854
1372592299826409479,96855
706137994235879424,96856
2949662215,96857
25998612,83578
3696270027,96858
1193178894,96859
1150694644503760896,96860
760466597458931712,92304
773340859303682049,96861
2165739476,96862
1075812722527363073,96863
441506875,96864
1479960183178629120,93783
1466004849875689474,96865
258834617,96866
4397646921,96867
572758085,95066
1433409964207493121,96868
422577072,96869
1276210083861577729,95148
310280546,96870
37106056,96871
1497346948575252483,96872
1364315833,91476
318873285,96873
2246321845,83579
1478265069058330626,96874
939863667939659777,95066
1493910629341618176,96875
2408280116,96876
1040299545647869952,96877
908710374635196416,96878
1194604029365456896,96879
236518730,96880
34684436,94803
1169637485904912386,95639
2604526117,96881
275754256,96882
952972004,96883
924086382,96884
722906951856824320,96885
1497582980495290369,89412
1499465770652295174,96886
1456228393234493446,96887
2707519881,96888
1499658104543326210,94726
83338670,94720
2357470526,96200
61156458,96889
999698944627265536,69919
16337019,96890
138404454,96891
140783711,94597
3816810017,96892
50820006,94703
999698944627265536,79628
3598920321,91413
823967927531663360,96893
598515806,96894
885974198719533057,96895
1469869842,89593
579264682,89507
1215053823594491904,96896
2354279074,91413
1429196693753507844,95160
200559274,96897
1342528123628351489,96898
462804756,87357
178747988,89814
19448989,96899
1024064677146517505,96900
75895921,91168
1065940949132607494,96901
1350469274930962432,96902
1257313451526942722,96903
2155835867,96904
1486689707178086403,96905
741298870353842176,96906
1191636425281855488,96907
52668489,96908
53226999,96909
485905284,96910
994016144284573696,95781
2526844884,96911
27726572,96912
1371548183436873729,96913
284998611,96914
1090644260695756800,94588
185691217,96433
777599150661701632,96445
830865749761728512,92545
2650286422,96915
4707563807,96916
1096536786011152384,96917
1110814508992344064,95826
1445118492324343809,96918
3418139525,96919
1320028688562442242,90439
956243594381324290,96920
731791582924443648,96921
269913457,94618
1277230661380775939,63771
1347421108446900225,96922
1410028881940078592,96923
1217903738926641153,96924
140622086,96925
22074029,96926
16507202,96927
43498922,94754
1496266345842884613,96422
2396707210,82971
417726266,96928
1435609124465692676,96929
1500783096,89514
54174418,95562
3197149114,89687
410904136,95597
732630897342566400,96930
1373353014292049925,96772
3290459085,96931
1358152121556873217,96932
57388123,96933
1149784809994104833,96934
1458066431803863048,96935
33762510,37654
233838806,96478
1461690393662083079,96936
872833310346551296,80752
3553375696,95639
452603583,85805
2525155376,96937
1496815225160359937,96938
1500509528026230787,96939
1498736099174359047,96940
1340283499635478529,96941
885175898,94620
2966491103,95212
865663780277166080,96942
197353992,95639
175123788,94838
770656270986645506,96943
23335196,96944
2969361060,96945
976090796792385537,96946
47899330,90028
1011234980196782081,95761
990551348969132035,96947
42378816,95592
17009367,91168
1460180346629197830,96948
1498587004308799491,96949
470472153,58655
45998359,90615
1308822423735803904,96033
3105129853,96777
16074453,96950
34690623,96951
88196314,96952
994505703523082240,96953
2252146516,96954
5749052,96955
846483032794185728,94946
4497366441,96227
10908772,94924
835885264333586432,96956
1129979794953842688,96957
592268913,96958
1478899285546647555,96959
1182935574065418240,95712
2290361989,96960
1029716125708427264,96961
2528629351,95597
1376137913499586560,96962
244655726,96963
911873102082080769,96964
1496966558970744842,96965
1102737451519541248,96966
2546129285,89899
1164609246790656006,96967
1731665011,96968
1586888712,96969
1132602989213044736,96970
103259237,96971
1033952477861699590,94723
1173226839633870851,96972
1427597810103472162,96973
1490036297754460164,96974
1414826926309478418,96975
936159237696249856,96976
1482827108489510922,96977
1024327557079019521,89412
1271068150193369088,96978
19997877,96979
1107649779339649029,94861
1245985662,96980
1495372239570620426,96981
1485886879488749568,96982
838335746813612033,96983
1496666627739426821,96984
2778883092,95618
1034660358,95700
1156146526818844672,96985
930931544692350976,96986
1084577957660774400,96987
1492476292129865733,96988
43855487,96989
3074849842,89687
3290380221,94920
1296561115598643203,96990
971510794369171456,96991
931746967,96992
1497983864064684034,96911
1407508558443282437,96993
1244682614969163778,96994
1371739855756070912,96104
118983255,95840
1329052556060930054,96995
825537164012298242,94597
1497898667532976132,96996
1324555671711473665,93643
238494975,89953
1486136467,96997
291653905,96998
1493456495811436545,96172
2148424974,96999
431869456,97000
3129048603,94747
1319692061818445824,97001
1472334771279781896,97002
2401442858,97003
58534369,91636
178699334,97004
1470832825376989184,97005
1285345733374353409,97006
3060128840,97007
963102979,94798
81169099,94998
853644409,89842
776082811849695232,89616
468732172,97008
912511731804528645,97009
1865921622,97010
1464932009176932354,97011
2343767590,91413
1430324168483090441,97012
1394364238127190016,97013
937059116,96778
1460984810,95995
1095481669493145605,97014
1501329948098793472,89749
1309435935235493890,97015
1483057614959550466,97016
1420748467631124497,97017
1181137943584477184,97018
67766275,89634
2163745834,97019
724732849,97020
1250199799997042688,97021
4292892083,89930
68155516,97022
1499011626892148742,95579
557544970,97023
882090954,90618
14239891,94578
711273903625277441,97024
1496666627739426821,97025
1228048095738580993,97026
1486044343437824001,94998
849064347888480256,97027
376542145,97028
331396333,97029
1022965983651225602,95420
518619825,71453
115091303,94642
18928388,97030
1028962892039835648,97031
2380140919,97032
458886985,84081
1494532152716845071,97033
931012429575868421,94914
37157334,97034
4192910233,94703
160500623,97035
1465714978946752513,94720
1488619749802233863,94807
825118870931333124,97036
1361701045789933569,97037
701744956990423041,83691
15625727,97038
186160049,95327
1244139064141455360,83578
963031213,97039
26318069,95817
965106230309122048,94909
1275838454,97040
1541908777,97041
24600554,71431
1017684650070642688,97042
968258859126198277,97043
33030150,97044
1178811384387293187,97045
1228475765530021891,97046
1479112695940935685,97047
970803127,94644
1222535371994664964,97048
740280000046366721,89593
1493665165488836615,97049
1477625528181936132,32399
404069048,95616
1471926775395536897,97050
817424944292315136,46511
31077930,97051
2259191886,97052
396288165,91391
547155318,95133
1401679863673606152,97053
1379909504989544454,95398
20950225,91212
1396437440722837504,97054
290613833,97055
929586175,97056
740462837638823936,89514
1247260723480231939,97057
992042474427371523,94729
36316494,97058
1187796270699683840,91168
184742383,97059
3251646811,94854
62428732,85805
1019453362218168321,97060
270060139,97061
2334563442,97062
1499127918630481920,97063
930519573555761152,97064
3071895051,95506
724238244804722688,95588
814504980879122432,94948
290784550,97065
120457204,94597
549786619,97066
3079868044,95362
22707692,94860
1402534149278384130,97067
1467646140241825796,97068
16425984,95164
1494673377340108800,97069
184311874,89514
1446940133182353413,97070
843433646962999296,17256
545022233,97071
1930679520,91413
617223062,97072
1191317393869459457,97073
234355334,94633
2894039521,95066
2002721,97074
102829449,95164
430169704,97075
1496997735903506436,94665
3638215945,97076
824194296521826308,89392
223488732,94720
871734508718108674,96955
1356229535306571778,97077
381591071,97078
1122873564,89983
1343518778538291200,97079
2405048384,91413
1487090619734716417,97023
815097649,97080
1498678756684218383,97081
700839109,95524
2796472027,94754
2538597990,97082
1496998921821896704,89634
2805026827,97083
3429955204,97084
1418278358027227136,97085
3187980823,97086
1367408187335471107,95363
3107943130,94644
1498407586244272149,97087
1415638569406849028,97088
1492029516050403330,97089
1186318251212640261,97090
1061901023487410176,97091
1013753804112703488,97092
2766097563,96793
1130947712247975936,97093
1328624362790875136,97094
1179445331592908802,97095
15525413,84159
1373361783235284993,95635
868508916,97096
287379444,97097
330247256,91413
466071572,97098
3345714903,97099
1436153382,95050
20565828,94499
876715575199838209,97100
848089272104124416,97101
1195587134784253952,97102
1491380637625991172,94580
372642280,97103
1481610152683913224,97104
1183421948300165120,97105
4783819303,97106
2633012272,94798
367739947,97107
137057007,91500
1379066754,92794
1055227589885755393,97108
813482752553218050,97109
402728806,88844
704884651798691840,97110
1461796830094802946,97111
1214980930756067329,95253
3315347718,90392
17817676,97112
1229812921162706946,96671
12028852,97113
1039541000149102593,95066
1393193445246660611,97114
1243293295062777858,94651
3065680671,97115
1160120070707666944,97116
1268672101126463491,97117
449850313,97118
2770429273,97119
1025670176505835520,97120
218454178,95552
1032315209082449925,89337
524840816,97121
2789507761,97122
1497938762919251968,97123
2250901513,97124
3082035154,97125
834836677436792833,97126
783046681,97127
1451647431976931334,91413
3435793775,89327
39469044,97128
16384761,97129
1886489202,97130
1284477302223634433,97131
138602408,97132
451553513,83789
1498281898514206730,95620
2805006140,97133
911226731113172994,97134
898563992892850177,94255
1439263221228183560,97135
836169792721727492,94885
1365795524,97136
2906927835,97137
2236175028,97138
1409411380122320896,97139
22184701,90324
1183145169786413056,97140
18195246,97141
1495144932092297216,95713
755063663598403585,97142
1510025412,97143
956237601144524801,95882
335979568,96571
1195995400852914176,83578
4461214283,94703
1439592789898039306,97144
712284215908368384,97145
2824196497,97146
34405290,96758
1500517146467741702,97147
1024662754345603072,96080
1377972936968187904,97148
1501662738837381122,2616
297770842,97149
361380289,97150
1396842253419565057,97151
125785294,95981
2154303385,95461
842636957515726849,97152
1282497766388674560,97153
1424464598355349511,97154
1319911696576761859,94886
609432652,97155
1401045642332475393,89434
227720098,89593
979132953232949249,96207
1258590070627540993,97156
1498370722997096456,89482
24791810,94726
1479608488208781322,95164
824682283793674240,97157
1314385754370576385,97158
165905193,97159
3332073706,97160
753710759725654016,94838
974306563874869249,97161
277903159,97162
790493034114912260,94670
1332051835,95583
1448850032942141442,97163
1039495691977011200,97164
71717695,97165
950805906249469952,97166
189737138,91336
1375753060887240707,96325
502044158,97167
121806321,95639
776063255198388226,97168
1337843117391810562,64161
45099750,97169
1026498706248486918,97170
570421098,97171
1065053828003889152,96576
992807419,94885
1245737524498247686,97172
256915287,97173
1466039510387601413,97174
1265556114843762688,44851
298558240,97175
944702286630211584,97176
1048654235708129281,97177
1382982949,97178
1009679138,96815
751988178,97179
904301671395807232,91472
1499420098293116935,97180
302051022,90504
796012052099829761,97181
1244339203,95536
1473613551378079748,97182
2541040482,97183
989912695,95008
1277715645430468608,97184
1502783813985845250,43630
1451674853912764417,97185
146116924,94875
399937119,97186
4503483681,97187
1370597856432713728,95177
2811260840,96080
17777109,95375
317765773,95817
4815819406,97188
2887792134,97189
42247052,95570
1329834838157897731,97190
14306228,96244
2828404003,93717
269473257,97191
550696788,97192
1034587133045088256,89294
931570107834404864,97193
2788412705,97194
1404800266130661377,97195
1310280417191374848,95461
906425416243654656,97196
1419079850070007808,82045
1253428674616897536,93849
1391117382337417228,91128
201750282,97197
1397189168531398664,97198
1501482734392422402,97199
3413320792,97200
14474487,95164
879234405595787264,97201
836420989772681216,97202
2151737491,90829
1278444180574961664,97203
970573073668820992,97204
1321179573644521472,97205
1481837261025017858,97206
1493114109927342082,2616
909161552561000450,97207
24875006,94849
70246707,97208
2906745829,97209
481632001,97210
1015359620322414592,93184
1446871209409400833,97211
756542335098449920,90724
2159217230,97212
19236297,97213
769669588539891712,97214
1488726946364203008,97215
2870829545,97216
134917795,89662
1158105714629533698,97217
1241798563102744577,97218
210417878,97219
1134151863610355713,97220
1247927137300033541,95712
1614123668,97221
897777386237853698,97222
865994231705477121,94649
1475533767708057606,94849
2357623497,97223
1482682274047004675,97224
1314506442293075968,97225
1273004575,97226
21899588,97227
351762762,97228
1303261407966908416,89412
1333810711206752257,95160
591525454,94885
3784377689,94867
938459858445258753,97229
1359210077304090633,97230
70069735,97231
1313746583561830403,97232
2952439598,97233
1158100020580814848,96692
1103896519,97234
51759517,97235
44652413,95588
2687796055,95771
3894019213,83578
1426769319455649795,97236
972728071794110464,95848
18594598,97237
172518760,89514
2867789614,89627
1433488262207782920,63771
570510229,97238
930458352,97239
227755413,97240
1499712670760673282,97241
743909899822764032,95947
196578278,97242
2945585378,94710
1641469386,97243
1286901544563232768,89820
1499811359042813952,97244
404069048,97245
805356904016998400,97246
4866620944,97247
2267647854,91413
86983214,97248
113484813,97249
1496833619452743686,94885
999329905476173824,95597
3310838159,96474
21657066,97250
1152385955187298304,97251
1314324787691429890,94846
3416819555,97252
73167975,90224
824365044209221633,97253
1247799081168076807,97254
1027709464906948610,97255
1203552378382934016,97256
3395963962,97257
4937061,97258
463911801,97259
1339355066147467265,97260
1159238620340989958,97261
23284741,97262
1351492525,89634
1446614739220459521,97263
1309868057410572288,97264
3026693680,94657
1424436966788042759,97265
112480025,96235
1497723502748905474,96200
198093342,97266
1472766316742385665,97267
1499483759099449347,97268
1300914098,91909
866596249851445248,97269
754748232631287808,97270
1391974237,91391
40859278,95420
1488286491272957952,97271
1494270930188648454,97272
1133371190670761984,97273
4488822017,97274
394324132,97275
1433688288964055041,97276
366498596,44994
1373696705909112832,97277
499099899,97278
989219826974449664,89412
1265366298822955016,95420
1912181796,97279
1440559356546719750,97280
1380951795447463937,97281
194592801,89412
803588337332264961,95998
950610474,97282
1033826151540682752,95066
134917795,77717
1501679002720813056,95066
116838309,95552
1495859213771448323,97283
4804037661,91799
714963785,97284
18424799,95051
1142424032794406912,97285
3004163331,97286
74145427,94902
710413037954600961,97287
835015449679118336,97288
1491433896306696192,63771
1045976040877756421,97289
422143318,92077
840261111471566848,85805
3166124234,97290
276322611,97291
1129496285415919616,97292
1280783708883165184,97293
894207135562772481,97294
991415075566059521,85805
23645541,97295
306259657,97296
1388575908,97297
1499144950495256577,97298
1158100020580814848,95597
1484072563647078406,63771
1165165577209622528,97299
831944161,97300
1091624372392132608,97301
1171542980873687040,97302
829912548132532226,95062
55244823,97303
589418956,90290
764551828335845376,97304
3946099818,97305
937576946,77443
1497655501210935296,97306
1346937008250261508,97307
737565545168412673,97308
1497549770327527429,97309
423039966,93454
402147460,95642
467424444,89902
960892900988149760,89434
414854490,97310
23026561,97311
1497966380930543620,97312
152930351,59545
89495956,95908
124535294,44516
22153659,90224
1004102735468298240,96571
1243956852003659776,97313
42953085,97314
3352107935,97315
1468158960758755328,95062
1458730272728440834,94853
1431738147277262853,94720
100239748,97316
1413942883175092233,95529
340481991,92028
1487283646457384966,94973
1178811384387293187,97317
3720075912,89530
1424908440778985475,97318
2415895296,97319
47025294,97320
1467525169925087235,97321
59774775,97322
1460636769850998787,97323
1958765774,97324
1200362200449404928,95008
1398506938296680448,97325
1488473739784343566,18648
888430036105048064,97326
949242157,97327
1226100117289283585,97328
999796014918778880,94642
1239062041,97329
1488689247339098115,97330
764216089869946880,97331
992419740848046081,9644
171307258,77443
2644411535,97332
1441090249908580352,94798
1428620308299218945,92742
1495867598973640709,97333
1496188747288875011,97334
1493930149464756231,97335
47735749,97336
91156380,97337
1460826105103859713,97338
407267845,89814
1496795583268503558,97339
1435853202449047552,97340
834451338125856769,97341
1332424250439983110,97342
60033147,97343
1103506125423591425,97344
1471052618642472960,89482
105468938,97314
1957630016,94681
723518994142113793,97345
1268110248,97346
1905642841,94618
15898695,97347
59872846,90877
1494280190570160128,91413
19085864,94866
2850344184,97348
50897127,97349
929249360,97350
1484341899913666567,95627
137391071,97351
1201105648458428416,97352
4726338323,97353
953800830,97354
2785714583,91015
20072040,97355
1434563967108648961,94814
1242530948,97356
1431874048045289476,95771
625537881,95848
322103704,97357
1377974166,97358
57338069,44873
1476952424933957635,97359
1080617235520151557,97360
1003949688465354752,97361
1497589248740007937,94695
1324263087348867072,97362
29239006,89300
2850058686,97363
2313764153,97364
2806997075,95066
237358707,97365
85771685,97366
773914403842449408,96829
1265070105244958727,97367
2453069245,97368
968578352343867393,97369
589792336,94649
486489806,96365
1420263114818277379,97370
2916230267,97371
1464900817702559745,96959
602944331,97372
407882856,96958
1329347582498402304,97373
11566612,94644
1119356276,97374
1353197259710726153,97375
882000860942827522,97376
802928033749463040,97377
47863689,93717
1334631649863106560,97378
1395485108,94729
932436882667048960,97379
928954122258276352,94747
1196889386559762432,97380
107332415,97381
176434017,97382
626185942,97383
1487176750534643717,97384
609022565,94828
1496762796784054272,95882
3638215945,97385
1390652727403896837,97386
259410016,95363
622872390,97387
1039960589857157120,96700
1496984477188382723,97388
1158149507030237184,95266
1173223843,97389
158488297,97390
1443139412641058825,96196
1464875556672094209,89669
1132055364365574144,84182
1500216079427293188,78686
15530719,97391
111030302,95050
1358904802013552648,97392
886203237472382976,97393
720663942402600960,97394
2365829702,97395
916659987073634304,97396
1161924136383369216,94747
973909968,97397
1359457747461410816,97398
1365388162961465353,97399
1500182694474694657,89749
1316031520897937408,97400
3941207242,91142
1497394525878333449,97401
818499952535965696,37654
1443338884092411907,97402
72636311,97403
1500524639935737857,95595
1094284622723252224,97404
521450521,94670
22424013,94773
888528982676840448,94693
1434628027544219658,97405
952971387098009605,83578
1356269000850866183,97406
264748423,97407
4919893575,97408
1197961849314168833,97409
190171995,97410
275966473,97411
4503483681,97412
46327787,95148
982945802,97413
1050417464536915969,97414
776103870791618560,97415
248026725,97416
55343910,95597
144251234,97417
1458733494918696966,90081
1460803231676653568,96712
1305865621880569856,97418
1446446702987186181,94711
1494860762568966144,96318
1377761386340696064,89899
1252902122745626624,89288
1442535494101864449,97419
2859562092,91168
1243058354370437120,97420
20151880,97421
1496819743562547206,96236
455774344,94767
1371166780958208005,94656
828186425032073217,94026
1767822266,97422
3480961875,94998
825101116715118592,85491
1491983291519586310,97423
1417480506132795400,97424
430544226,97425
171077259,91391
1678892690,97426
1489255780482109451,97427
1343321437340393473,97428
2784185202,97429
2397821168,97430
1224143260073054210,93783
1347929627566731270,97431
1312040639173922817,95865
4866194981,83578
1477498523893522438,97432
1453478748859338757,97433
774136642684657664,95246
1222716350,97434
2658990660,93741
493636177,90872
1371550029765283849,97435
1495730058950070274,97436
14349660,89687
544417073,91264
4130135663,97437
2442727061,97438
1446152446397587472,97439
1080074525457432576,84715
846455054999674880,97440
735974983193657349,97441
102678002,97442
930518721331941377,95166
1378201753942773762,97443
18759950,97444
1466287851713310730,97445
1210433852067532800,97446
1480286721703129092,97447
1153221292109324288,97448
1496708114279800832,94786
46635444,97449
1358342303778242560,89593
838978943822737408,97222
4503483681,97450
508688015,97451
876375635396112384,95713
804362104048230400,97452
122431150,89290
1480583005651578880,97453
716742538498060294,97454
1413182293116608513,96571
72033497,97455
1480614186195767301,97160
877445489284833280,97456
4699326037,84267
1499830854620794896,95745
3364490722,97457
1478364831602417665,97458
1242202825,97459
721548345051754498,90146
33900739,97460
890948087409254400,97461
1398395741492502533,97462
3128088058,95043
1208313326,97463
1290374902789414914,97464
1351827871770226688,95583
623425478,95836
1488837915861999616,97465
2746494019,97466
1969784017,89401
365089731,97467
125780180,95681
19743254,96548
1007923512,89514
1502361408595701761,97468
1449396474920456203,91413
895129974,96227
1484783465472184321,91413
1316738364868042759,94895
1080150091825061888,95276
1244599412111945728,96119
1486906795998294018,97469
2451768236,89622
1077300574868201474,96380
1216056743765127168,97470
2758916022,97182
811748372,97471
1384356044,97472
1452322664,90224
1281974710880935936,64065
106731146,97473
23373309,97474
1174984328,97475
1323712207616643072,97476
834763569065517058,97477
2222395582,97478
1114886864043900928,97479
1205007618,95363
1498278879273885701,97480
1497678415301943301,94665
2629158310,97481
187209275,91413
3435269193,89482
1400649948081782787,97482
2615679787,97483
170354492,94644
1497867331237814276,97484
896729461223247872,97485
407180243,95974
1115752612895154176,97486
1044167394988617728,91391
1177652811800051712,97190
1183158998696124417,97487
280543999,97488
26354592,83579
1465533519623438336,97489
1457750511814430726,97490
1364259626,97491
4874742929,97492
1497089243638005763,97493
1329680662425636864,96718
313480107,91783
875202836,97494
1136799410116059141,97495
2340548342,97496
114454298,97023
1460525491,94681
842042998246457344,83578
957309304129892354,89531
46610749,94693
713143128,84081
1495401727201353734,94918
897038442957295617,94679
1034815150111551488,97497
300338633,94920
940268270736642049,91592
1325438595658813442,94649
1131600337813557248,97498
1363130424071884809,96655
29170877,94798
3770204075,94838
1488665206834315265,83578
964611137168789504,95266
2923076244,97499
1226140092,97500
1499013412231262211,97501
1133549569436987393,97502
1299448460811345921,97503
109033075,91228
1290356190069821441,95676
277587469,97482
30524022,91413
128870762,97504
907274866289655814,90618
2674755010,97505
228058889,97506
1500487892136861698,89945
619946911,96014
4068501743,97507
15625727,97508
1316621032585752576,97509
1408929852623921152,97510
2968605063,89690
328406897,97511
1218480977703571457,96380
1099124418,97512
3292716180,97513
2923414145,89482
247929216,97514
267294336,89514
90710364,94754
2264130177,97515
2527814234,97516
1345125899172245507,97517
1110424539819700224,97518
1132012546637090816,95614
1183858884185907201,97519
613838306,97520
171949831,77443
56353613,95679
2842105522,97521
2313253446,89412
1483317571999137792,94737
1497969951176806402,97522
1497497190150909952,97523
391234013,97524
2923376625,97525
914147937533427714,94898
1949219016,90347
207574996,95232
796365757869420544,62460
1421135688918052867,97526
1470080132404727811,89627
1043491455594041346,97527
1390286516744638472,97528
1119809515938041856,97529
1193443710387851264,97530
2865626284,97531
1046781262483009536,97532
1466044588884439043,90585
249367160,89593
157954103,97533
41840838,90905
2157993271,97534
1502299672420958212,97535
16602558,97536
501591100,97346
311382708,97537
1131879603683954688,90422
1415310913914220545,97538
80173790,97539
130479643,94657
1496574992577933325,95840
562694525,97540
1022854481334165504,97541
47891027,97542
42117648,97543
797947734443470848,94798
1481339644994273281,97544
37438284,97545
1307984819356401664,94703
1458842828939923456,94734
1130506925379006464,97546
962642309862092800,97547
207173384,97548
1283872836814282754,97549
966818202314530817,94703
21191796,95406
142365044,95253
426001312,89684
993958788,97550
19205801,97551
1438645602783571969,97552
1200487076006891520,89930
1133010464085020673,95066
786625296,97553
22442773,97554
14966990,94867
100656877,95882
1213275191926611968,95639
18745642,97555
1166091116812427267,97556
1499671798216114182,97557
17001893,89899
1234980687167598593,97558
3174609447,95947
1261116399851716610,97559
713436286128898048,97560
3293939397,97561
2398621638,95056
1500835052,33418
2263941727,89705
1327660657387466752,2616
62534885,94952
2218733948,97562
1418970733569576962,39006
712676493734895617,95996
804070832158998528,97563
193937636,97564
2848554667,97565
1326764182239318016,64304
1427332215235563525,97566
1221425678261923841,95639
1453753755321708547,97567
518521626,97568
851333616475021312,97569
1372479768113905665,96502
2707519881,97570
595043400,97571
1366164930026762243,92304
17684005,97572
950835064547495942,91783
4705944167,97573
67717371,97574
884123032721162241,91228
1135080694428905472,97313
576829705,94789
46626587,94729
1214315619031478272,95066
127632704,97575
2557157192,97576
2425578240,97577
1373380517765251074,97578
84592732,97579
1164282196175327232,89288
24193621,91048
801877950819958784,94624
1427538723202375683,97580
1283872836814282754,97581
195415017,97582
852445248,97583
996066475,97584
14612281,97585
540673399,94610
1430065715776659461,94849
118531081,89412
392910199,97586
1031760984568942600,97587
801244950738378752,91228
80952427,97588
115368558,97589
1348714168782827524,95566
1004422837,95687
1082073636624830471,94710
1182270814818836480,95960
182486849,94255
1394853202512670722,97151
167566334,97590
1016528703621218304,97591
817139067682852866,95050
18107633,97592
710844287341170688,97593
759167975094153216,97594
25091520,83578
1494822027626221568,97595
1358617820712607744,96019
479467597,97596
1419391364412882945,94849
151962593,97597
887676282271649792,97598
1086478358848946181,97599
39607824,94644
1494357047751626753,97600
866126671350554628,97601
129844884,97602
1024110488928612352,95050
1668634460,97603
1632232225,97604
82828746,97605
1260888402993598467,97606
1496986508858953728,97607
2615176376,91406
1477047762403348480,97608
1428670747220889608,96243
1006832863659089926,94897
1370793812486987785,97609
3226338664,97610
23739828,97611
984398831960907776,97612
141584822,97613
2876497845,94624
2858531659,89687
816857083534393344,95974
1495351959804653569,97614
1377057694398382080,97615
279624241,97616
1161948861792956417,91413
42247052,97617
2931616567,97618
927647719782539265,95002
885276544746352640,44133
1223520986,69905
1487490947583729675,97619
2890989250,96081
1379959255055409154,95594
1488233713326604296,97620
1066275282653536256,92171
69440153,95158
1329629379220049920,95062
1352438797229727744,97621
25637673,97622
975505375087747072,97623
11473682,97624
324947782,97625
2354917048,97626
2986410530,38165
18186549,97627
1446845258789183495,97628
2717664280,97219
1358426180,97629
1498994012816093188,97630
344786361,94811
1399387566173003778,97631
1493270048760287236,97632
1499445991979823106,97633
1224753522,97634
1497689364670951435,96352
1484041480914325507,89327
620476724,96291
1349833678101295104,89593
1155981621771685888,97635
1502005438690304004,2616
1001971634,97636
705709763594588163,95981
1496743021760548868,97637
1479141871116976129,97638
89664336,97639
200598261,97640
842636957515726849,97641
1451602908655628300,97642
634127261,97643
52378617,95156
1449595602803642373,84030
1459967746536574981,95529
1491432097092972552,90347
980713357106823168,95200
3281785302,97644
14432034,97645
1492125333990031361,94875
1240266389090435072,97646
2557719974,92122
2621992415,97647
4107044741,89514
3989159413,97648
1111607757759791105,94754
1306635593091350530,97649
1462225521195065345,97650
823880510871109632,97651
701353470645768192,97652
1495377954045665283,97653
1109497800,96655
1497454297323294721,97654
2336284753,95674
1252669249044299778,94849
747866178,97655
388320230,97656
799635437266542592,85805
1131397639,97657
1410840874288701444,97658
54562226,84981
1422012390888157190,97659
1467646140241825796,97660
877457096450506754,97661
1449787838615199745,97662
1126878015198248962,95743
1498342080787193856,97663
1399411106570018817,97664
82460024,95164
1313844097136852994,97665
459685523,97666
19523962,97667
294824682,97668
386091612,97669
1496922909943767042,94670
1415421959739936773,97670
1471337226294501377,97671
67766275,97672
1297925197547352067,97673
2771047113,97674
3376420107,97675
1430663136558858245,97585
1048379744,91228
928644649,90905
1010001680941760513,91168
344197640,97676
1244161043862974464,94998
1446584365635473408,97677
1471115176145477633,97678
252518236,96671
2460032479,96501
923665459739811840,97679
1278630237887172608,95765
1368840275339210755,97188
2737343664,97680
1249829845023981569,97681
1291307698848505858,97682
1313445121224892416,89749
521356575,97683
1457007725653676041,97684
404069048,97685
1428063000464867328,95363
237785012,97686
1272158054109204480,9841
2351523488,94875
598871613,97687
2916094244,97688
819026422194982913,89814
